awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
21KK0243,神戸大学,上田 好寛,弱い消散構造を持つ偏微分方程式系における安定性理論の新たな展開,基盤研究(Ｃ)にて採択中の研究課題は「消散構造を持つ非線形偏微分方程式系における安定性理論の構築」である．基課題では，流体力学や弾性体力学など様々な分野に現れる，消散構造を持つ非線形偏微分方程式系における解の挙動を解析することが目的であり，現在順調に研究を遂行中である．一方，本申請内容となる国際共同研究では，極めて脆弱な消散構造やその引き金となる分散性に着目し，これまでの研究で扱った方程式系よりも解析が困難と思われる偏微分方程式系の解の挙動を解明することで，方程式系に内在する消散構造の体系的な分類を行うことが大きな目標となる．,国際共同研究加速基金(国際共同研究強化(A)),小区分12020:数理解析学関連,安定性解析,分散構造,偏微分方程式論,消散構造,微分方程式論,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22KK0230,東京工業大学,小野寺 有紹,力学系的解析による自由境界問題の葉層構造の研究,過剰決定問題を含む自由境界問題は，可解性を有する領域の分類，安定性，分岐現象において極小曲面論や非線型楕円型方程式の安定解理論と類似の構造をもち，近年研究の重要性が分野横断的に広く認識され，活発な研究活動が行われる一大分野を形成している．,国際共同研究加速基金(国際共同研究強化(A)),小区分12020:数理解析学関連,自由境界問題,非線型解析,発展方程式,葉層構造,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
