awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18KK0071,大阪大学,大鹿 健一,Teichmuller理論の多様な進化,"大鹿はTeichmuller空間の２つのFinsler距離，Thurstonの非対称距離と，earthquake距離についての研究をStrasbourgでのPapadopoulos, Yi Huang, Huiping Pan, Assaf Bar-Natanらとの共同研究を通じて行なった．Thurstonの非対称距離については，距離から誘導されるノルムが，Teichmuller空間の接空間の単位球にもたらす凸構造が距離の無限小剛性の原因となっていることから，その構造を幾何的に記述することを試みた．特に単位球を構成する面はharmonic stretch mapの概念を通じて，disjointなchain-recurrent laminationsの非負１次結合の全体として記述できることを示した．これは単位球の凸構造が計量を忘れた組み合わせ構造としては，Teichmuller空間の点によらず一定というこれまで予想されなかった結果を導く．",国際共同研究加速基金(国際共同研究強化(B)),中区分11:代数学、幾何学およびその関連分野,Teichmuller空間,非対称距離,写像類群,Finsler距離,Thurston計量,双曲構造,Finsler計量,タイヒミュラー空間,双曲幾何,クラスター代数,Thurston非対称計量,Johnson準同型,Teichmuller理論,Klein群,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19KK0065,東京女子大学,山内 博,国際共同研究による頂点代数の理論の深化,"頂点代数は二次元共形場理論におけるカイラル代数を数学的に定式化した無限次元の代数系であり，表現論，群論，保型形式，代数幾何学，組合せ論，数理物理学などさまざまな分野に応用を持つことが明らかになっている。特に近年は弦理論に現れる三次元以上の場の理論において，理論の不変量としての頂点代数が注目を集めており，数学的にも新しい展開を見せている。本プロジェクトでは新しい手法と広範な知識が要求される既存のクラスを超える頂点代数に重点を置いて,国際共同研究を行う。",国際共同研究加速基金(国際共同研究強化(B)),中区分11:代数学、幾何学およびその関連分野,頂点代数,W代数,共形場理論,4D/2D双対性,テンソル圏,4d/2d双対性,四次元多様体,双対性,不変量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21KK0043,大阪大学,東谷 章弘,代数的手法および組合せ論的手法を用いた格子凸多面体論における未解決問題への挑戦,本研究の目的は、格子凸多面体論における懸案の未解決問題である「Unimodal予想」「小田予想」の解決である。これらの予想は、格子凸多面体論のみならず、数学における諸分野と関連する重要な研究テーマであるが、完全解決に向けて、まだまだ課題が多く残っているのが現状である。そこで本共同研究において、当該分野における世界的権威であるマックス・プランク研究所ライプツィヒのBernd Sturmfelsを中心とした研究グループと強力なタッグを組み、様々な分野背景を持つ研究者たちとの綿密な議論に基づく共同研究を遂行する。,国際共同研究加速基金(国際共同研究強化(B)),中区分11:代数学、幾何学およびその関連分野,格子多面体,Unimodal予想,小田予想,Ehrhart理論,格子凸多面体,h*多項式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22KK0034,神戸大学,佐治 健太郎,特異点論を用いた特異性の分野横断的融合,数学内外の様々な分野に現れる特異点や特異的な現象、既存の理論の適用限界などを、ある種の微分可能写像の特異点ととらえる研究が大きな成果を上げている。本研究課題はこれらやこれらに限らない様々な分野に現れる特異性を写像の特異点ととらえ、特異点の判定法を作って特異点の条件を具体的に記述することにより各特異点の類似性と相違性や特異性の条件の間の関係を調べ、異なる分野同士の融合やこれまでになかった応用の開拓を目指すものである。,国際共同研究加速基金(国際共同研究強化(B)),中区分11:代数学、幾何学およびその関連分野,特異点,波面,螺旋曲面,余階数2特異点,漸近線,特性線,ダルブー枠,可展面,曲率,特異点判定法,特異性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
