awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18KK0143,東北大学,深見 俊輔,反強磁性ヘテロ構造におけるスピン軌道トルク磁化反転の空間・元素・時間分解観察,本研究課題は2018年10月に採択されて研究を開始し、当初は2021年3月に完了予定であったが、研究代表者が申請していた別の研究課題が2019年6月に基盤研究(S)で採択されたことを受け、廃止することとなった。,国際共同研究加速基金(国際共同研究強化(B)),中区分29:応用物理物性およびその関連分野,スピントロニクス,反強磁性,スピン軌道トルク,磁区観察,放射光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19KK0131,大阪大学,松本 卓也,ナノ物質ネットワークの情報知能,人工知能の発展とともに莫大な計算資源が必要となり、従来のデジタル計算機とは異なる新しい自然計算の枠組みが模索されている。脳に学び、自己組織的なネットワーク型のナノ物質ネットワークを用いた新しい情報処理の試みが始まっている。,国際共同研究加速基金(国際共同研究強化(B)),中区分29:応用物理物性およびその関連分野,分子ネットワーク,ナノ物質,走査プローブ顕微鏡,神経型情報処理,リザバー計算,確率共鳴,ネットワーク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19KK0130,東北大学,金井 駿,磁気トンネル接合への色中心の導入と量子状態の電気的制御,室温動作量子計算機への応用が期待される固体中色中心において、スピン系への電気的アクセスは新物性・新機能を創出し、量子ビットの大規模化へ向けた要素技術となる。本研究では絶縁体に色中心を導入し、色中心スピンの量子状態の電気的制御を実現する。特に磁性体スピントロニクス研究材料・構造・機能の量子スピン研究への応用について実験的に調べ、固体中色中心スピンへの電気的アクセスを実現する。シカゴ大学の研究グループとの共同研究を通し、新物性・新機能の創出と、室温動作量子計算機の要素技術を実証する。,国際共同研究加速基金(国際共同研究強化(B)),中区分29:応用物理物性およびその関連分野,量子ビット,スピントロニクス,スピン中心,磁気トンネル接合,色中心,量子エレクトロニクス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20KK0117,東北大学,組頭 広志,次世代放射光ネットワークによる酸化物デバイスで発現する新奇量子状態の多元解析,本研究では、仏国パリ南大学および独国ブルツブルグ大学の2拠点を中心に、密接な国際連携を通して、欧州の次世代放射光群を舞台とした多元的な先端分光解析を行う。この国際共同研究スキームの下、酸化物デバイスで発現する新奇な量子状態を明らかにする。具体的には、世界をリードする当研究室の強相関酸化物デバイス・ナノ構造作製技術と欧州における最先端放射光解析技術とを組み合わせる事で、現状のボトルネックを解消し、未だ分からないことの多い酸化物デバイス内の量子（電荷・スピン・軌道）状態を可視化する。これにより、先端計測に基づいた酸化物デバイス開発を行う。,国際共同研究加速基金(国際共同研究強化(B)),中区分29:応用物理物性およびその関連分野,放射光,量子ビーム,角度分解光電子分光,軟X線分光,酸化物エレクトロニクス,強相関電子系,酸化物ヘテロ構造,機能性ナノ構造,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22KK0072,東北大学,山根 結太,反強磁性ナノ構造における超高速物性の解明,反強磁性ナノ構造を対象として、テラヘルツ領域における超高速磁気ダイナミクスの制御に実験・理論の両面から挑む。これにより、反強磁性ナノ構造における磁気励起現象の解明とその工学応用へ向けた研究展開が拓かれる。スピン流物理研究の知見と、高品質カイラル反強磁性薄膜の作製技術、および海外共同研究者が有する超高速磁気測定技術を組み合わせることで、反強磁性ナノ構造をテラヘルツで制御する新手法の創出を目指す。,国際共同研究加速基金(国際共同研究強化(B)),中区分29:応用物理物性およびその関連分野,スピントロニクス,反強磁性体,反強磁性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
